leg_name,"Aagard, Douglas C.","Adams, J. Stuart","Alexander, Jeff","Allen, Sheryl L.","Andersen, Sylvia S.","Barrus, Roger E.","Becker, Ralph","Bigelow, Ron","Bird, Jim","Biskupski, Jackie","Bourdeaux, Duane E.","Bowman, DeMar Bud","Brown, Melvin R.","Buttars, Craig W.","Buxton, D. Gregg","Chavez-Houck, Rebecca","Christensen, LaVar","Clark, David","Clark, Stephen D.","Cosgrove, Tim M.","Cox, David N.","Curtis, Greg J.","Daw, Bradley M.","Dee, Brad L.","Donnelson, Glenn A.","Dougall, John","Draxler, Jack R.","Duckworth, Carl W.","Dunnigan, James A.","Ferrin, James A.","Ferry, Ben C.","Fisher, Janice M.","Fisher, Julie","Fowlke, Lorie D.","Frank, Craig A.","Froerer, Gage","Garn, Kevin S.","Gibson, Kerry W.","Gowans, James R.","Greenwood, Richard A.","Grover, Keith","Hansen, Neil A.","Hardy, Ann W.","Harper, Wayne A.","Hemingway, Lynn N.","Hendrickson, Neal B.","Herrod, Christopher N.","Hogue, David L.","Holdaway, Kory M.","Hughes, Gregory H.","Hunsaker, Fred R","Hutchings, Eric K.","Johnson, Bradley T.","Johnson, Christine A.","King, Brad","Kiser, Todd E.","Last, Bradley G.","Lawrence, M. Susan","Litvack, David","Lockhart, Rebecca D.","Mascaro, Steven R.","Mathis, John G.","McCartney, Ty","McGee, Rosalind J.","McIff, Kay L.","Menlove, Ronda Rudd","Morgan, Karen W.","Morley, Michael T.","Moss, Carol Spackman","Murray, Joseph G.","Neuenschwander, Paul A.","Newbold, Merlynn T.","Noel, Michael E.","Oda, Curtis","Painter, Patrick","Ray, Paul","Riesen, Phil","Sandstrom, Stephen E.","Seelig, Jennifer M.","Shurtliff, LaWanna","Snow, Gordon E.","Sumsion, Kenneth W.","Tilton, Aaron","Ure, David","Urquhart, Stephen H.","Walker, Mark W.","Wallace, Peggy","Webb, R. Curt","Wheatley, Mark A.","Wheeler, Richard W.","Wiley, Larry B.","Wimmer, Carl","Winn, Bradley A.","Wyatt, Scott L","Allen, Ron","Arent, Patrice M.","Bell, Gregory S.","Bramble, Curtis S.","Buttars, D. Chris","Christensen, Allen M.","Davis, Gene","Dmitrich, Mike","Eastman, Dan R.","Evans, Beverly Ann","Fife, Fred J.","Greiner, Jon J.","Hale, Karen","Hatch, Thomas V.","Hellewell, Parley G.","Hickman, John W.","Hillyard, Lyle W.","Jenkins, Scott K.","Julander, Paula F.","Killpack, Sheldon L.","Knudson, Peter C.","Madsen, Mark B.","Mansell, L. Alma","Mayne, Ed","Mayne, Karen","McCoy, Scott D.","Niederhauser, Wayne L.","Peterson, Darin G.","Stephenson, Howard A.","Stowell, Dennis E.","Thomas, David L.","Valentine, John L.","Van Tassell, Kevin T.","Waddoups, Michael G.","Walker, Carlene M.","Dayton, Margaret","Goodfellow, Brent H.","Jones, Patricia W.","Romero, Ross I."
"Noel, Michael E.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,NA,0,0,NA,0,0,10,10,10,10
"Oda, Curtis",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,1,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,1,10,10,10,10
"Painter, Patrick",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Ray, Paul",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,1,1,1,0,0,NA,0,NA,0,0,NA,1,0,NA,0,0,10,10,10,10
"Riesen, Phil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sandstrom, Stephen E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seelig, Jennifer M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shurtliff, LaWanna",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,NA,1,0,NA,0,0,10,10,10,10
"Snow, Gordon E.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,NA,0,0,NA,0,0,10,10,10,10
"Sumsion, Kenneth W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tilton, Aaron",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Ure, David",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,0,1,0,0,1,0,0,0,NA,0,NA,0,1,NA,0,0,NA,0,0,10,10,10,10
"Urquhart, Stephen H.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,1,0,0,0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,1,0,10,10,10,10
"Walker, Mark W.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Wallace, Peggy",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Webb, R. Curt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wheatley, Mark A.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Wheeler, Richard W.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Wiley, Larry B.",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,10,10,10,10
"Wimmer, Carl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winn, Bradley A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wyatt, Scott L",10,10,10,10,NA,10,10,10,NA,10,10,10,NA,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,NA,NA,10,10,NA,NA,10,10,10,NA,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,10,10,10,10,10,NA,10,10,10,NA,NA,10,0,0,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,1,0,NA,0,0,10,10,10,10
"Allen, Ron",0,0,0,1,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,1,0,1
"Arent, Patrice M.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Bell, Gregory S.",0,1,1,1,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,1,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,1
"Bramble, Curtis S.",0,0,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,NA,NA,0,0,1,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Buttars, D. Chris",0,0,0,0,NA,0,0,0,NA,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,1,1,0,1,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Christensen, Allen M.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Davis, Gene",0,0,0,1,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,1,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,1,1,0
"Dmitrich, Mike",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,1,0,0
"Eastman, Dan R.",0,1,0,1,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,NA,NA,0,0,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Evans, Beverly Ann",0,0,0,0,NA,0,1,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,1,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Fife, Fred J.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,1,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Greiner, Jon J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hale, Karen",0,0,0,1,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Hatch, Thomas V.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,1,NA,0,0,1,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,1,0,0,0
"Hellewell, Parley G.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
"Hickman, John W.",0,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,0,NA,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,10,10,10,10,10,10,10,10,10,10,10,NA,10,10,10,10,10,10,10,10,10,10,10,10,NA,10,NA,10,10,NA,10,10,NA,10,10,0,0,0,0
